GEOID,walk_raw,walk_score
17031051300,16.078611378775857,80.7782752290174
17031051400,15.302149522659304,76.6186581434215
17031060100,15.187116664318177,76.00241068813266
17031060200,14.747875369149781,73.6493323215793
17031060300,17.08519262912904,86.17067478351794
17031060400,16.345285195523356,82.20688496133818
17031060500,16.5,83.03571427088647
17031060800,12.920071456604264,63.85752564897685
17031060900,12.546493848578994,61.85621703491314
17031061000,15.666657209726273,78.57137789521728
17031061100,15.499999999999998,77.67857141470024
17031061200,15.83333333,79.46428568223851
17031061500,16.83333333,84.82142853842473
17031061800,15.0,74.99999998660714
17031061901,13.103600181785543,64.84071524798671
17031061902,13.942030794170764,69.33230781353403
17031062000,14.355662974189356,71.54819449180937
17031062100,15.824731490825407,79.41820440095428
17031062200,15.065329093342255,75.34997727230672
17031062300,17.0,85.71428569897958
17031062400,18.0,91.07142855516581
17031062500,19.66666667,100.0
17031062600,18.5,93.74999998325893
17031062700,17.948987947324557,90.79814970159616
17031062800,16.005831787081632,80.38838455929653
17031062900,16.218556134209088,81.52797927584726
17031063000,15.303297467997092,76.62480785058713
17031063100,17.307669418537454,87.36251472656448
17031063200,15.627701254491353,78.36268527792461
17031063301,12.316150247118316,60.62223345587986
17031063302,10.307370103621457,49.86091126049693
17031063303,16.526060658178583,83.17532493967538
17031063400,16.456617414861206,82.80330756482729
17031070101,16.566311468526603,83.39095428078697
17031070102,16.103732421345406,80.9128522427588
17031070103,15.715298855559261,78.83195814070461
17031070200,15.356476558082411,76.90969583313618
17031070300,17.58937482479248,88.87165083123261
17031070400,15.948668065746437,80.08215033791267
17031070500,15.230717490826603,76.23598654438608
17031070600,15.343705070330312,76.84127714876216
17031070700,16.964172998649776,85.52235533463765
17031071000,16.0,80.35714284279337
17031071100,17.074797381970512,86.11498595946435
17031071200,17.24938432264616,87.0502731414883
17031071300,16.02036505288856,80.46624134039118
17031071400,17.36048715128155,87.64546686621446
17031071500,16.28288355603682,81.87259046414856
17031071600,17.0,85.71428569897958
17031071700,15.090703109388288,75.48590950110048
17031071800,16.12690873467482,81.03701106414421
17031080100,12.988016639373209,64.22151769945977
17031080201,15.302383324917027,76.61991065551624
17031080202,16.585762923768492,83.49515850527848
17031080300,16.143054142543452,81.12350432056786
17031080400,15.222434070783393,76.19161107987681
17031081000,16.35857698318297,82.27809096664483
17031081100,16.541275525346276,83.2568331566306
17031081201,16.804521448974235,84.66707917581428
17031081202,16.169104998496127,81.26306247743227
17031081300,15.468244115666911,77.50845060580338
